flow_id,size,source,target,fct
1,1023,453,0,1926
3,1023,454,1,1927
5,1023,455,2,1927
7,1023,456,3,1927
9,1023,457,4,1927
11,1023,458,5,1927
13,1023,459,6,1927
15,1023,460,7,1927
17,1023,461,8,1927
19,1023,462,9,1927
21,1023,463,10,1927
23,1023,464,11,1927
25,1023,465,12,1927
27,1023,466,13,1927
29,1023,467,14,1927
31,1023,468,15,1927
33,1023,469,16,1927
35,1023,470,17,1927
37,1023,471,18,1927
39,1023,472,19,1927
41,1023,473,20,1927
43,1023,474,21,1927
45,1023,475,22,1927
47,1023,476,23,1927
49,1023,477,24,1927
51,1023,478,25,1927
53,1023,479,26,1927
55,1023,480,27,1927
57,1023,481,28,1927
59,1023,482,29,1927
61,1023,483,30,1927
63,1023,484,31,1927
65,1023,485,32,1927
67,1023,486,33,1927
69,1023,487,34,1927
71,1023,488,35,1927
73,1023,489,36,1927
75,1023,490,37,1927
77,1023,491,38,1927
79,1023,492,39,1927
81,1023,493,40,1927
83,1023,494,41,1927
85,1023,495,42,1927
87,1023,496,43,1927
89,1023,497,44,1927
91,1023,498,45,1927
93,1023,499,46,1927
95,1023,500,47,1927
97,1023,501,48,1927
99,1023,502,49,1927
101,1023,503,50,1927
103,1023,504,51,1927
105,1023,505,52,1927
107,1023,506,53,1927
109,1023,507,54,1927
111,1023,508,55,1927
113,1023,509,56,1927
115,1023,510,57,1927
117,1023,511,58,1927
119,1023,512,59,1927
121,1023,513,60,1927
123,1023,514,61,1927
125,1023,515,62,1927
127,1023,516,63,1927
129,1023,517,64,1927
131,1023,518,65,1927
133,1023,519,66,1927
135,1023,520,67,1927
137,1023,521,68,1927
139,1023,522,69,1927
141,1023,523,70,1927
143,1023,524,71,1927
145,1023,525,72,1927
147,1023,526,73,1927
149,1023,527,74,1927
151,1023,528,75,1927
153,1023,529,76,1927
155,1023,530,77,1927
157,1023,531,78,1927
159,1023,532,79,1927
161,1023,533,80,1927
163,1023,534,81,1927
165,1023,535,82,1927
167,1023,536,83,1927
169,1023,537,84,1927
171,1023,538,85,1927
173,1023,539,86,1927
175,1023,540,87,1927
177,1023,541,88,1927
179,1023,542,89,1927
181,1023,543,90,1927
183,1023,544,91,1927
185,1023,545,92,1927
187,1023,546,93,1927
189,1023,547,94,1927
191,1023,548,95,1927
193,1023,549,96,1927
195,1023,550,97,1927
197,1023,551,98,1927
199,1023,552,99,1927
201,1023,553,100,1927
203,1023,554,101,1927
205,1023,555,102,1927
207,1023,556,103,1927
209,1023,557,104,1927
211,1023,558,105,1927
213,1023,559,106,1927
215,1023,560,107,1927
217,1023,561,108,1927
219,1023,562,109,1927
221,1023,563,110,1927
223,1023,564,111,1927
225,1023,565,112,1927
227,1023,566,113,1927
229,1023,567,114,1927
231,1023,568,115,1927
233,1023,569,116,1927
235,1023,570,117,1927
237,1023,571,118,1927
239,1023,572,119,1927
241,1023,573,120,1927
243,1023,574,121,1927
245,1023,575,122,1927
247,1023,576,123,1927
249,1023,577,124,1927
251,1023,578,125,1927
253,1023,579,126,1927
255,1023,580,127,1927
257,1023,581,128,1927
259,1023,582,129,1927
