flow_id,size,source,target,fct
644,1023,322,645,1696
1,1023,323,0,2046
3,1023,324,1,2046
5,1023,325,2,2046
7,1023,326,3,2046
9,1023,327,4,2046
11,1023,328,5,2046
13,1023,329,6,2046
15,1023,330,7,2046
17,1023,331,8,2046
19,1023,332,9,2046
21,1023,333,10,2046
23,1023,334,11,2046
25,1023,335,12,2046
27,1023,336,13,2046
29,1023,337,14,2046
31,1023,338,15,2046
33,1023,339,16,2046
35,1023,340,17,2046
37,1023,341,18,2046
39,1023,342,19,2046
41,1023,343,20,2046
43,1023,344,21,2046
45,1023,345,22,2046
47,1023,346,23,2046
49,1023,347,24,2046
51,1023,348,25,2046
53,1023,349,26,2046
55,1023,350,27,2046
57,1023,351,28,2046
59,1023,352,29,2046
61,1023,353,30,2046
63,1023,354,31,2046
65,1023,355,32,2046
67,1023,356,33,2046
69,1023,357,34,2046
71,1023,358,35,2046
73,1023,359,36,2046
75,1023,360,37,2046
77,1023,361,38,2046
79,1023,362,39,2046
81,1023,363,40,2046
83,1023,364,41,2046
85,1023,365,42,2046
87,1023,366,43,2046
89,1023,367,44,2046
91,1023,368,45,2046
93,1023,369,46,2046
95,1023,370,47,2046
97,1023,371,48,2046
99,1023,372,49,2046
101,1023,373,50,2046
103,1023,374,51,2046
105,1023,375,52,2046
107,1023,376,53,2046
109,1023,377,54,2046
111,1023,378,55,2046
113,1023,379,56,2046
115,1023,380,57,2046
117,1023,381,58,2046
119,1023,382,59,2046
121,1023,383,60,2046
123,1023,384,61,2046
125,1023,385,62,2046
127,1023,386,63,2046
129,1023,387,64,2046
131,1023,388,65,2046
133,1023,389,66,2046
135,1023,390,67,2046
137,1023,391,68,2046
139,1023,392,69,2046
141,1023,393,70,2046
143,1023,394,71,2046
145,1023,395,72,2046
147,1023,396,73,2046
149,1023,397,74,2046
151,1023,398,75,2046
153,1023,399,76,2046
155,1023,400,77,2046
157,1023,401,78,2046
159,1023,402,79,2046
161,1023,403,80,2046
163,1023,404,81,2046
165,1023,405,82,2046
167,1023,406,83,2046
169,1023,407,84,2046
171,1023,408,85,2046
173,1023,409,86,2046
175,1023,410,87,2046
177,1023,411,88,2046
179,1023,412,89,2046
181,1023,413,90,2046
183,1023,414,91,2046
185,1023,415,92,2046
187,1023,416,93,2046
189,1023,417,94,2046
191,1023,418,95,2046
193,1023,419,96,2046
195,1023,420,97,2046
197,1023,421,98,2046
199,1023,422,99,2046
201,1023,423,100,2046
203,1023,424,101,2046
205,1023,425,102,2046
207,1023,426,103,2046
209,1023,427,104,2046
211,1023,428,105,2046
213,1023,429,106,2046
215,1023,430,107,2046
217,1023,431,108,2046
219,1023,432,109,2046
221,1023,433,110,2046
223,1023,434,111,2046
225,1023,435,112,2046
227,1023,436,113,2046
229,1023,437,114,2046
231,1023,438,115,2046
233,1023,439,116,2046
235,1023,440,117,2046
237,1023,441,118,2046
239,1023,442,119,2046
241,1023,443,120,2046
243,1023,444,121,2046
245,1023,445,122,2046
247,1023,446,123,2046
249,1023,447,124,2046
251,1023,448,125,2046
253,1023,449,126,2046
255,1023,450,127,2046
257,1023,451,128,2046
259,1023,452,129,2046
261,1023,453,130,2046
263,1023,454,131,2046
265,1023,455,132,2046
267,1023,456,133,2046
269,1023,457,134,2046
271,1023,458,135,2046
273,1023,459,136,2046
275,1023,460,137,2046
277,1023,461,138,2046
279,1023,462,139,2046
281,1023,463,140,2046
283,1023,464,141,2046
285,1023,465,142,2046
287,1023,466,143,2046
289,1023,467,144,2046
291,1023,468,145,2046
293,1023,469,146,2046
295,1023,470,147,2046
297,1023,471,148,2046
299,1023,472,149,2046
301,1023,473,150,2046
303,1023,474,151,2046
305,1023,475,152,2046
307,1023,476,153,2046
309,1023,477,154,2046
311,1023,478,155,2046
313,1023,479,156,2046
315,1023,480,157,2046
317,1023,481,158,2046
319,1023,482,159,2046
321,1023,483,160,2046
323,1023,484,161,2046
325,1023,485,162,2046
327,1023,486,163,2046
329,1023,487,164,2046
331,1023,488,165,2046
333,1023,489,166,2046
335,1023,490,167,2046
337,1023,491,168,2046
339,1023,492,169,2046
341,1023,493,170,2046
343,1023,494,171,2046
345,1023,495,172,2046
